id,target
37811,0
37812,0
37813,1
37814,1
37815,1
37816,0
37817,1
37818,1
37819,1
37820,1
37821,0
37822,0
37823,0
37824,1
37825,0
37826,1
37827,1
37828,1
37829,0
37830,1
37831,0
37832,0
37833,1
37834,0
37835,1
37836,0
37837,1
37838,1
37839,0
37840,0
37841,0
37842,1
37843,0
37844,0
37845,1
37846,1
37847,1
37848,0
37849,1
37850,0
37851,0
37852,1
37853,0
37854,0
37855,0
37856,1
37857,1
37858,1
37859,1
37860,0
37861,1
37862,1
37863,0
37864,1
37865,0
37866,0
37867,1
37868,1
37869,0
37870,0
37871,0
37872,1
37873,0
37874,0
37875,1
37876,0
37877,1
37878,1
37879,0
37880,1
37881,1
37882,1
37883,0
37884,1
37885,0
37886,0
37887,0
37888,1
37889,1
37890,0
37891,0
37892,1
37893,1
37894,0
37895,0
37896,0
37897,1
37898,1
37899,0
37900,1
37901,0
37902,1
37903,1
37904,1
37905,1
37906,0
37907,0
37908,0
37909,1
37910,1
37911,1
37912,1
37913,1
37914,0
37915,1
37916,1
37917,0
37918,0
37919,0
37920,0
37921,0
37922,1
37923,0
37924,1
37925,0
37926,0
37927,0
37928,1
37929,0
37930,1
37931,1
37932,1
37933,0
37934,1
37935,1
37936,0
37937,0
37938,1
37939,0
37940,1
37941,0
37942,0
37943,1
37944,1
37945,0
37946,0
37947,1
37948,1
37949,1
37950,0
37951,1
37952,0
37953,0
37954,1
37955,1
37956,0
37957,0
37958,1
37959,0
37960,0
37961,1
37962,0
37963,0
37964,0
37965,0
37966,1
37967,1
37968,0
37969,0
37970,0
37971,1
37972,0
37973,0
37974,0
37975,1
37976,1
37977,1
37978,0
37979,1
37980,0
37981,0
37982,0
37983,1
37984,1
37985,1
37986,0
37987,1
37988,0
37989,0
37990,1
37991,0
37992,1
37993,0
37994,1
37995,1
37996,0
37997,1
37998,0
37999,1
38000,0
38001,0
38002,0
38003,0
38004,1
38005,0
38006,1
38007,0
38008,0
38009,1
38010,0
38011,1
38012,0
38013,0
38014,0
38015,1
38016,0
38017,0
38018,0
38019,1
38020,1
38021,1
38022,1
38023,0
38024,0
38025,1
38026,0
38027,1
38028,1
38029,1
38030,1
38031,0
38032,0
38033,0
38034,1
38035,1
38036,1
38037,0
38038,1
38039,0
38040,1
38041,1
38042,0
38043,0
38044,0
38045,1
38046,0
38047,0
38048,0
38049,1
38050,0
38051,1
38052,0
38053,0
38054,0
38055,0
38056,0
38057,0
38058,1
38059,0
38060,1
38061,0
38062,0
38063,0
38064,1
38065,0
38066,1
38067,1
38068,1
38069,1
38070,1
38071,1
38072,0
38073,0
38074,1
38075,1
38076,1
38077,0
38078,1
38079,1
38080,0
38081,1
38082,1
38083,0
38084,1
38085,0
38086,1
38087,1
38088,1
38089,0
38090,0
38091,1
38092,0
38093,0
38094,1
38095,1
38096,0
38097,0
38098,0
38099,1
38100,0
38101,1
38102,0
38103,1
38104,0
38105,0
38106,1
38107,1
38108,0
38109,1
38110,0
38111,1
38112,1
38113,1
38114,1
38115,1
38116,1
38117,0
38118,0
38119,0
38120,0
38121,1
38122,1
38123,1
38124,1
38125,0
38126,0
38127,1
38128,1
38129,0
38130,0
38131,0
38132,0
38133,1
38134,1
38135,0
38136,1
38137,1
38138,1
38139,1
38140,1
38141,0
38142,0
38143,0
38144,1
38145,1
38146,0
38147,1
38148,1
38149,0
38150,1
38151,0
38152,0
38153,0
38154,0
38155,0
38156,0
38157,1
38158,0
38159,0
38160,1
38161,0
38162,0
38163,0
38164,1
38165,0
38166,1
38167,0
38168,1
38169,1
38170,0
38171,0
38172,1
38173,0
38174,0
38175,0
38176,1
38177,0
38178,1
38179,1
38180,1
38181,0
38182,1
38183,1
38184,1
38185,0
38186,1
38187,1
38188,1
38189,0
38190,0
38191,1
38192,0
38193,1
38194,0
38195,1
38196,1
38197,1
38198,1
38199,0
38200,1
38201,1
38202,0
38203,1
38204,0
38205,0
38206,1
38207,0
38208,0
38209,0
38210,0
38211,1
38212,0
38213,1
38214,1
38215,1
38216,0
38217,1
38218,0
38219,1
38220,1
38221,1
38222,0
38223,1
38224,1
38225,0
38226,0
38227,1
38228,1
38229,0
38230,1
38231,1
38232,0
38233,1
38234,1
38235,1
38236,1
38237,1
38238,0
38239,1
38240,0
38241,0
38242,1
38243,0
38244,0
38245,1
38246,1
38247,0
38248,0
38249,0
38250,0
38251,0
38252,0
38253,0
38254,1
38255,0
38256,1
38257,0
38258,1
38259,1
38260,1
38261,0
38262,1
38263,0
38264,1
38265,1
38266,0
38267,1
38268,0
38269,0
38270,0
38271,0
38272,0
38273,0
38274,1
38275,0
38276,0
38277,1
38278,0
38279,1
38280,1
38281,0
38282,0
38283,1
38284,1
38285,1
38286,0
38287,1
38288,1
38289,0
38290,1
38291,1
38292,1
38293,0
38294,1
38295,1
38296,1
38297,1
38298,1
38299,1
38300,0
38301,1
38302,0
38303,1
38304,1
38305,1
38306,0
38307,0
38308,1
38309,0
38310,0
38311,1
38312,0
38313,1
38314,0
38315,0
38316,0
38317,0
38318,1
38319,1
38320,1
38321,0
38322,1
38323,0
38324,1
38325,0
38326,0
38327,1
38328,0
38329,1
38330,1
38331,1
38332,1
38333,1
38334,1
38335,1
38336,0
38337,0
38338,0
38339,1
38340,1
38341,0
38342,1
38343,1
38344,0
38345,1
38346,0
38347,1
38348,1
38349,1
38350,1
38351,0
38352,0
38353,1
38354,1
38355,0
38356,0
38357,0
38358,0
38359,1
38360,1
38361,1
38362,0
38363,0
38364,0
38365,1
38366,1
38367,1
38368,1
38369,1
38370,1
38371,0
38372,1
38373,1
38374,0
38375,1
38376,1
38377,1
38378,1
38379,1
38380,0
38381,0
38382,0
38383,1
38384,1
38385,1
38386,0
38387,0
38388,1
38389,1
38390,0
38391,1
38392,1
38393,0
38394,0
38395,1
38396,0
38397,0
38398,1
38399,1
38400,1
38401,1
38402,1
38403,1
38404,1
38405,1
38406,1
38407,0
38408,1
38409,0
38410,1
38411,1
38412,0
38413,1
38414,0
38415,1
38416,1
38417,0
38418,0
38419,0
38420,1
38421,1
38422,1
38423,0
38424,1
38425,1
38426,0
38427,1
38428,0
38429,0
38430,0
38431,0
38432,1
38433,1
38434,1
38435,1
38436,0
38437,1
38438,1
38439,1
38440,0
38441,0
38442,0
38443,1
38444,0
38445,0
38446,1
38447,1
38448,1
38449,1
38450,0
38451,1
38452,0
38453,0
38454,0
38455,1
38456,0
38457,1
38458,1
38459,1
38460,1
38461,0
38462,0
38463,0
38464,1
38465,0
38466,0
38467,0
38468,0
38469,0
38470,1
38471,1
38472,0
38473,1
38474,1
38475,1
38476,1
38477,0
38478,0
38479,1
38480,0
38481,1
38482,0
38483,1
38484,0
38485,0
38486,1
38487,0
38488,1
38489,1
38490,1
38491,1
38492,0
38493,1
38494,0
38495,0
38496,0
38497,1
38498,0
38499,0
38500,1
38501,0
38502,1
38503,1
38504,0
38505,0
38506,0
38507,1
38508,1
38509,0
38510,1
38511,1
38512,0
38513,1
38514,1
38515,0
38516,1
38517,0
38518,0
38519,1
38520,1
38521,0
38522,1
38523,1
38524,0
38525,1
38526,1
38527,0
38528,1
38529,0
38530,0
38531,1
38532,0
38533,1
38534,1
38535,1
38536,1
38537,1
38538,1
38539,1
38540,1
38541,0
38542,0
38543,1
38544,0
38545,0
38546,0
38547,0
38548,0
38549,1
38550,1
38551,0
38552,0
38553,0
38554,1
38555,1
38556,1
38557,1
38558,0
38559,1
38560,1
38561,0
38562,0
38563,1
38564,0
38565,1
38566,0
38567,0
38568,0
38569,0
38570,1
38571,1
38572,1
38573,0
38574,0
38575,0
38576,1
38577,0
38578,0
38579,1
38580,0
38581,1
38582,1
38583,1
38584,0
38585,0
38586,1
38587,1
38588,0
38589,1
38590,1
38591,0
38592,0
38593,0
38594,1
38595,0
38596,0
38597,0
38598,1
38599,0
38600,1
38601,0
38602,1
38603,1
38604,0
38605,0
38606,0
38607,1
38608,0
38609,1
38610,1
38611,0
38612,1
38613,1
38614,1
38615,0
38616,1
38617,0
38618,1
38619,1
38620,0
38621,0
38622,1
38623,0
38624,1
38625,0
38626,0
38627,0
38628,1
38629,1
38630,0
38631,0
38632,1
38633,1
38634,0
38635,0
38636,0
38637,0
38638,0
38639,1
38640,0
38641,0
38642,1
38643,0
38644,0
38645,0
38646,0
38647,0
38648,1
38649,1
38650,1
38651,1
38652,0
38653,1
38654,1
38655,1
38656,1
38657,0
38658,1
38659,0
38660,1
38661,1
38662,1
38663,1
38664,1
38665,0
38666,1
38667,0
38668,0
38669,0
38670,1
38671,1
38672,0
38673,0
38674,1
38675,1
38676,1
38677,1
38678,0
38679,0
38680,0
38681,0
38682,0
38683,0
38684,0
38685,0
38686,0
38687,1
38688,1
38689,1
38690,1
38691,0
38692,1
38693,0
38694,1
38695,1
38696,1
38697,0
38698,0
38699,0
38700,1
38701,0
38702,1
38703,1
38704,1
38705,1
38706,1
38707,1
38708,0
38709,0
38710,0
38711,1
38712,1
38713,1
38714,0
38715,0
38716,1
38717,0
38718,0
38719,1
38720,1
38721,0
38722,1
38723,1
38724,0
38725,0
38726,0
38727,1
38728,0
38729,0
38730,0
38731,1
38732,1
38733,1
38734,0
38735,1
38736,0
38737,1
38738,1
38739,1
38740,1
38741,1
38742,0
38743,1
38744,0
38745,1
38746,0
38747,1
38748,0
38749,1
38750,1
38751,0
38752,1
38753,0
38754,1
38755,0
38756,1
38757,1
38758,1
38759,0
38760,0
38761,1
38762,1
38763,0
38764,1
38765,1
38766,0
38767,0
38768,0
38769,1
38770,0
38771,1
38772,1
38773,0
38774,1
38775,0
38776,0
38777,1
38778,0
38779,0
38780,1
38781,1
38782,1
38783,1
38784,1
38785,1
38786,1
38787,0
38788,1
38789,1
38790,0
38791,1
38792,0
38793,1
38794,1
38795,1
38796,0
38797,0
38798,1
38799,0
38800,0
38801,1
38802,1
38803,0
38804,0
38805,1
38806,1
38807,1
38808,0
38809,0
38810,1
38811,1
38812,0
38813,1
38814,1
38815,0
38816,1
38817,1
38818,1
38819,0
38820,0
38821,0
38822,1
38823,0
38824,1
38825,1
38826,0
38827,0
38828,0
38829,1
38830,0
38831,1
38832,1
38833,1
38834,1
38835,0
38836,0
38837,0
38838,0
38839,0
38840,0
38841,0
38842,1
38843,1
38844,0
38845,1
38846,1
38847,0
38848,1
38849,1
38850,0
38851,1
38852,0
38853,1
38854,1
38855,0
38856,0
38857,0
38858,0
38859,0
38860,0
38861,0
38862,0
38863,0
38864,0
38865,0
38866,0
38867,0
38868,0
38869,1
38870,1
38871,1
38872,1
38873,0
38874,1
38875,1
38876,1
38877,0
38878,1
38879,1
38880,0
38881,0
38882,1
38883,0
38884,1
38885,1
38886,0
38887,1
38888,1
38889,1
38890,0
38891,1
38892,0
38893,0
38894,1
38895,0
38896,0
38897,0
38898,1
38899,1
38900,1
38901,1
38902,0
38903,0
38904,0
38905,1
38906,0
38907,1
38908,0
38909,0
38910,1
38911,1
38912,0
38913,0
38914,1
38915,1
38916,1
38917,1
38918,0
38919,1
38920,0
38921,1
38922,1
38923,0
38924,1
38925,1
38926,0
38927,1
38928,0
38929,0
38930,0
38931,0
38932,0
38933,1
38934,0
38935,1
38936,1
38937,0
38938,1
38939,1
38940,1
38941,0
38942,1
38943,1
38944,0
38945,0
38946,1
38947,1
38948,0
38949,0
38950,1
38951,0
38952,1
38953,1
38954,0
38955,1
38956,0
38957,0
38958,1
38959,0
38960,0
38961,0
38962,0
38963,1
38964,1
38965,0
38966,1
38967,0
38968,0
38969,0
38970,0
38971,0
38972,0
38973,0
38974,1
38975,1
38976,1
38977,1
38978,0
38979,1
38980,0
38981,1
38982,0
38983,1
38984,0
38985,0
38986,1
38987,1
38988,1
38989,0
38990,0
38991,1
38992,1
38993,0
38994,1
38995,0
38996,0
38997,0
38998,1
38999,1
39000,1
39001,1
39002,1
39003,1
39004,0
39005,0
39006,1
39007,1
39008,1
39009,0
39010,1
39011,0
39012,1
39013,0
39014,0
39015,1
39016,0
39017,0
39018,1
39019,0
39020,1
39021,0
39022,1
39023,0
39024,0
39025,0
39026,1
39027,0
39028,1
39029,1
39030,0
39031,1
39032,1
39033,1
39034,0
39035,1
39036,1
39037,1
39038,0
39039,0
39040,0
39041,1
39042,1
39043,0
39044,0
39045,0
39046,1
39047,0
39048,1
39049,1
39050,0
39051,0
39052,1
39053,1
39054,1
39055,0
39056,1
39057,0
39058,1
39059,1
39060,0
39061,1
39062,0
39063,0
39064,0
39065,0
39066,1
39067,1
39068,1
39069,1
39070,0
39071,0
39072,0
39073,0
39074,1
39075,0
39076,0
39077,1
39078,0
39079,0
39080,0
39081,1
39082,0
39083,1
39084,0
39085,1
39086,1
39087,1
39088,1
39089,0
39090,0
39091,0
39092,1
39093,0
39094,1
39095,1
39096,1
39097,1
39098,1
39099,0
39100,0
39101,0
39102,1
39103,1
39104,1
39105,0
39106,0
39107,0
39108,1
39109,0
39110,1
39111,0
39112,1
39113,0
39114,0
39115,0
39116,1
39117,0
39118,1
39119,0
39120,1
39121,1
39122,1
39123,1
39124,1
39125,1
39126,1
39127,0
39128,1
39129,0
39130,0
39131,0
39132,0
39133,1
39134,1
39135,0
39136,1
39137,1
39138,1
39139,1
39140,1
39141,1
39142,0
39143,1
39144,0
39145,1
39146,0
39147,0
39148,1
39149,1
39150,0
39151,0
39152,0
39153,1
39154,1
39155,1
39156,1
39157,1
39158,0
39159,1
39160,1
39161,0
39162,1
39163,1
39164,1
39165,0
39166,0
39167,1
39168,0
39169,1
39170,1
39171,1
39172,0
39173,1
39174,1
39175,0
39176,1
39177,0
39178,0
39179,1
39180,1
39181,1
39182,1
39183,0
39184,1
39185,0
39186,1
39187,1
39188,1
39189,0
39190,0
39191,0
39192,0
39193,0
39194,0
39195,1
39196,1
39197,0
39198,1
39199,0
39200,1
39201,1
39202,0
39203,0
39204,0
39205,0
39206,1
39207,0
39208,0
39209,0
39210,1
39211,0
39212,1
39213,1
39214,1
39215,0
39216,1
39217,1
39218,1
39219,1
39220,1
39221,1
39222,1
39223,1
39224,1
39225,0
39226,0
39227,1
39228,0
39229,1
39230,1
39231,1
39232,0
39233,1
39234,0
39235,1
39236,1
39237,1
39238,1
39239,0
39240,0
39241,0
39242,1
39243,0
39244,0
39245,1
39246,0
39247,1
39248,1
39249,1
39250,0
39251,0
39252,1
39253,0
39254,0
39255,1
39256,1
39257,1
39258,1
39259,0
39260,1
39261,1
39262,1
39263,1
39264,0
39265,1
39266,1
39267,1
39268,0
39269,1
39270,0
39271,1
39272,1
39273,1
39274,0
39275,0
39276,0
39277,1
39278,1
39279,0
39280,1
39281,0
39282,1
39283,0
39284,1
39285,1
39286,1
39287,0
39288,1
39289,0
39290,1
39291,0
39292,0
39293,0
39294,1
39295,1
39296,1
39297,0
39298,1
39299,1
39300,0
39301,1
39302,1
39303,1
39304,1
39305,1
39306,1
39307,0
39308,1
39309,1
39310,0
39311,1
39312,0
39313,0
39314,0
39315,0
39316,0
39317,1
39318,1
39319,0
39320,0
39321,1
39322,0
39323,1
39324,0
39325,1
39326,0
39327,0
39328,1
39329,1
39330,0
39331,1
39332,0
39333,1
39334,0
39335,1
39336,1
39337,1
39338,0
39339,1
39340,1
39341,0
39342,0
39343,0
39344,0
39345,1
39346,1
39347,0
39348,1
39349,0
39350,0
39351,0
39352,1
39353,1
39354,1
39355,0
39356,1
39357,0
39358,0
39359,1
39360,0
39361,1
39362,1
39363,0
39364,1
39365,0
39366,0
39367,0
39368,0
39369,0
39370,0
39371,1
39372,0
39373,1
39374,1
39375,0
39376,1
39377,1
39378,1
39379,1
39380,1
39381,1
39382,0
39383,1
39384,1
39385,1
39386,1
39387,0
39388,0
39389,0
39390,1
39391,1
39392,1
39393,0
39394,0
39395,0
39396,1
39397,0
39398,0
39399,1
39400,1
39401,0
39402,1
39403,0
39404,1
39405,0
39406,0
39407,0
39408,0
39409,1
39410,1
39411,0
39412,1
39413,0
39414,1
39415,0
39416,1
39417,0
39418,0
39419,1
39420,0
39421,0
39422,1
39423,1
39424,0
39425,1
39426,1
39427,0
39428,1
39429,0
39430,1
39431,0
39432,0
39433,0
39434,1
39435,1
39436,0
39437,1
39438,0
39439,0
39440,0
39441,0
39442,0
39443,1
39444,0
39445,0
39446,0
39447,0
39448,1
39449,0
39450,1
39451,1
39452,1
39453,1
39454,0
39455,0
39456,0
39457,0
39458,0
39459,1
39460,0
39461,1
39462,1
39463,1
39464,0
39465,0
39466,1
39467,0
39468,1
39469,0
39470,0
39471,0
39472,0
39473,1
39474,0
39475,0
39476,1
39477,1
39478,1
39479,1
39480,1
39481,0
39482,0
39483,1
39484,1
39485,0
39486,0
39487,0
39488,1
39489,0
39490,1
39491,0
39492,1
39493,1
39494,1
39495,0
39496,1
39497,1
39498,0
39499,0
39500,0
39501,0
39502,0
39503,1
39504,1
39505,0
39506,0
39507,1
39508,1
39509,1
39510,1
39511,1
39512,1
39513,0
39514,1
39515,0
39516,1
39517,0
39518,0
39519,1
39520,0
39521,0
39522,0
39523,0
39524,1
39525,0
39526,0
39527,0
39528,1
39529,1
39530,1
39531,1
39532,1
39533,0
39534,0
39535,1
39536,1
39537,0
39538,0
39539,0
39540,0
39541,1
39542,0
39543,0
39544,1
39545,1
39546,0
39547,0
39548,1
39549,0
39550,0
39551,1
39552,1
39553,0
39554,0
39555,0
39556,0
39557,1
39558,0
39559,1
39560,0
39561,0
39562,1
39563,1
39564,1
39565,1
39566,1
39567,0
39568,1
39569,1
39570,1
39571,0
39572,1
39573,1
39574,0
39575,1
39576,0
39577,0
39578,1
39579,0
39580,0
39581,1
39582,0
39583,1
39584,0
39585,0
39586,0
39587,0
39588,1
39589,0
39590,0
39591,1
39592,0
39593,0
39594,0
39595,1
39596,0
39597,1
39598,1
39599,1
39600,0
39601,1
39602,0
39603,1
39604,1
39605,1
39606,1
39607,0
39608,1
39609,1
39610,0
39611,1
39612,1
39613,0
39614,0
39615,0
39616,1
39617,1
39618,1
39619,1
39620,0
39621,0
39622,1
39623,0
39624,1
39625,0
39626,0
39627,0
39628,0
39629,0
39630,1
39631,1
39632,1
39633,1
39634,0
39635,0
39636,1
39637,0
39638,0
39639,0
39640,1
39641,1
39642,1
39643,1
39644,0
39645,0
39646,1
39647,1
39648,1
39649,1
39650,1
39651,1
39652,1
39653,1
39654,0
39655,0
39656,0
39657,1
39658,0
39659,0
39660,1
39661,0
39662,0
39663,1
39664,1
39665,0
39666,1
39667,0
39668,0
39669,0
39670,0
39671,1
39672,1
39673,1
39674,1
39675,1
39676,1
39677,1
39678,1
39679,0
39680,1
39681,0
39682,1
39683,0
39684,0
39685,1
39686,1
39687,0
39688,1
39689,1
39690,1
39691,0
39692,1
39693,1
39694,0
39695,1
39696,0
39697,1
39698,1
39699,0
39700,1
39701,0
39702,0
39703,0
39704,1
39705,1
39706,1
39707,1
39708,0
39709,1
39710,0
39711,1
39712,1
39713,1
39714,0
39715,1
39716,1
39717,0
39718,1
39719,1
39720,0
39721,0
39722,1
39723,0
39724,1
39725,0
39726,0
39727,1
39728,0
39729,0
39730,0
39731,1
39732,0
39733,1
39734,0
39735,0
39736,0
39737,1
39738,0
39739,1
39740,0
39741,0
39742,1
39743,0
39744,1
39745,0
39746,0
39747,1
39748,1
39749,1
39750,1
39751,1
39752,1
39753,0
39754,1
39755,0
39756,1
39757,1
39758,1
39759,1
39760,1
39761,1
39762,0
39763,0
39764,1
39765,0
39766,1
39767,1
39768,1
39769,0
39770,0
39771,1
39772,0
39773,0
39774,1
39775,0
39776,1
39777,1
39778,1
39779,0
39780,1
39781,1
39782,1
39783,1
39784,1
39785,0
39786,1
39787,0
39788,1
39789,1
39790,1
39791,1
39792,0
39793,0
39794,0
39795,1
39796,1
39797,1
39798,1
39799,0
39800,1
39801,0
39802,0
39803,1
39804,1
39805,1
39806,0
39807,0
39808,1
39809,0
39810,0
39811,0
39812,0
39813,0
39814,0
39815,1
39816,0
39817,0
39818,0
39819,1
39820,0
39821,1
39822,1
39823,1
39824,0
39825,1
39826,1
39827,0
39828,1
39829,0
39830,0
39831,1
39832,0
39833,0
39834,0
39835,1
39836,0
39837,1
39838,0
39839,0
39840,1
39841,0
39842,1
39843,0
39844,1
39845,1
39846,0
39847,1
39848,1
39849,0
39850,1
39851,0
39852,0
39853,1
39854,1
39855,1
39856,0
39857,1
39858,0
39859,1
39860,0
39861,1
39862,0
39863,1
39864,0
39865,0
39866,1
39867,1
39868,0
39869,1
39870,1
39871,0
39872,0
39873,1
39874,1
39875,1
39876,1
39877,1
39878,1
39879,1
39880,0
39881,1
39882,1
39883,1
39884,0
39885,1
39886,0
39887,1
39888,0
39889,1
39890,0
39891,1
39892,1
39893,1
39894,0
39895,1
39896,0
39897,1
39898,1
39899,1
39900,1
39901,1
39902,0
39903,0
39904,1
39905,0
39906,1
39907,1
39908,0
39909,1
39910,1
39911,1
39912,0
39913,0
39914,0
39915,1
39916,1
39917,0
39918,0
39919,1
39920,1
39921,1
39922,0
39923,0
39924,0
39925,1
39926,1
39927,0
39928,0
39929,0
39930,1
39931,1
39932,0
39933,1
39934,1
39935,1
39936,0
39937,0
39938,0
39939,1
39940,1
39941,0
39942,0
39943,1
39944,1
39945,1
39946,0
39947,0
39948,1
39949,1
39950,0
39951,0
39952,1
39953,0
39954,0
39955,0
39956,1
39957,0
39958,1
39959,1
39960,0
39961,1
39962,1
39963,0
39964,1
39965,1
39966,1
39967,0
39968,0
39969,1
39970,1
39971,0
39972,0
39973,0
39974,0
39975,1
39976,0
39977,1
39978,0
39979,1
39980,1
39981,0
39982,1
39983,0
39984,0
39985,1
39986,0
39987,1
39988,1
39989,0
39990,1
39991,0
39992,1
39993,0
39994,0
39995,1
39996,0
39997,0
39998,1
39999,0
40000,1
40001,0
40002,0
40003,1
40004,1
40005,0
40006,1
40007,0
40008,0
40009,1
40010,1
40011,0
40012,1
40013,1
40014,1
40015,0
40016,0
40017,0
40018,0
40019,1
40020,0
40021,0
40022,0
40023,1
40024,1
40025,1
40026,0
40027,0
40028,1
40029,1
40030,0
40031,1
40032,1
40033,0
40034,0
40035,1
40036,1
40037,1
40038,0
40039,0
40040,1
40041,1
40042,1
40043,1
40044,0
40045,1
40046,1
40047,1
40048,1
40049,1
40050,1
40051,0
40052,1
40053,1
40054,1
40055,0
40056,1
40057,0
40058,1
40059,0
40060,0
40061,0
40062,0
40063,0
40064,0
40065,1
40066,0
40067,1
40068,0
40069,0
40070,0
40071,1
40072,1
40073,1
40074,1
40075,1
40076,1
40077,0
40078,1
40079,0
40080,0
40081,0
40082,1
40083,0
40084,1
40085,0
40086,1
40087,1
40088,0
40089,1
40090,0
40091,0
40092,1
40093,1
40094,1
40095,0
40096,1
40097,0
40098,0
40099,0
40100,1
40101,0
40102,1
40103,1
40104,1
40105,1
40106,1
40107,1
40108,0
40109,1
40110,0
40111,0
40112,0
40113,0
40114,0
40115,1
40116,0
40117,0
40118,0
40119,1
40120,1
40121,0
40122,1
40123,1
40124,1
40125,0
40126,1
40127,1
40128,1
40129,0
40130,0
40131,0
40132,1
40133,1
40134,1
40135,1
40136,0
40137,0
40138,1
40139,1
40140,1
40141,1
40142,1
40143,1
40144,0
40145,0
40146,0
40147,1
40148,0
40149,1
40150,0
40151,0
40152,1
40153,1
40154,1
40155,0
40156,1
40157,1
40158,1
40159,1
40160,0
40161,1
40162,1
40163,1
40164,1
40165,1
40166,1
40167,0
40168,0
40169,0
40170,1
40171,1
40172,1
40173,1
40174,0
40175,0
40176,0
40177,0
40178,0
40179,0
40180,0
40181,1
40182,1
40183,1
40184,1
40185,1
40186,0
40187,1
40188,0
40189,0
40190,1
40191,0
40192,1
40193,0
40194,1
40195,1
40196,1
40197,0
40198,0
40199,1
40200,0
40201,0
40202,0
40203,1
40204,1
40205,0
40206,1
40207,1
40208,1
40209,0
40210,1
40211,1
40212,1
40213,0
40214,0
40215,1
40216,0
40217,1
40218,1
40219,0
40220,0
40221,0
40222,1
40223,1
40224,1
40225,1
40226,1
40227,1
40228,0
40229,0
40230,1
40231,1
40232,1
40233,1
40234,1
40235,0
40236,0
40237,0
40238,0
40239,0
40240,0
40241,0
40242,0
40243,0
40244,1
40245,0
40246,1
40247,0
40248,1
40249,1
40250,1
40251,0
40252,0
40253,1
40254,0
40255,0
40256,0
40257,1
40258,0
40259,1
40260,1
40261,1
40262,0
40263,0
40264,1
40265,1
40266,0
40267,1
40268,1
40269,1
40270,1
40271,1
40272,1
40273,1
40274,1
40275,1
40276,0
40277,1
40278,0
40279,1
40280,1
40281,0
40282,0
40283,1
40284,1
40285,1
40286,0
40287,0
40288,1
40289,0
40290,1
40291,1
40292,1
40293,1
40294,1
40295,0
40296,1
40297,1
40298,0
40299,1
40300,1
40301,0
40302,1
40303,0
40304,1
40305,1
40306,1
40307,1
40308,0
40309,0
40310,1
40311,1
40312,0
40313,1
40314,0
40315,1
40316,1
40317,1
40318,0
40319,1
40320,1
40321,1
40322,0
40323,1
40324,0
40325,1
40326,1
40327,0
40328,0
40329,1
40330,1
40331,0
40332,1
40333,0
40334,0
40335,1
40336,0
40337,0
40338,1
40339,0
40340,1
40341,1
40342,1
40343,1
40344,1
40345,0
40346,0
40347,0
40348,1
40349,0
40350,1
40351,1
40352,1
40353,0
40354,0
40355,0
40356,0
40357,1
40358,0
40359,0
40360,1
40361,1
40362,1
40363,1
40364,1
40365,0
40366,1
40367,0
40368,1
40369,1
40370,0
40371,1
40372,1
40373,1
40374,1
40375,1
40376,0
40377,1
40378,1
40379,0
40380,1
40381,1
40382,0
40383,1
40384,0
40385,0
40386,0
40387,0
40388,1
40389,0
40390,1
40391,1
40392,0
40393,1
40394,1
40395,0
40396,0
40397,1
40398,1
40399,0
40400,0
40401,0
40402,1
40403,1
40404,0
40405,1
40406,1
40407,1
40408,0
40409,0
40410,0
40411,0
40412,1
40413,1
40414,1
40415,1
40416,1
40417,0
40418,1
40419,0
40420,1
40421,1
40422,0
40423,1
40424,0
40425,0
40426,0
40427,1
40428,0
40429,0
40430,0
40431,0
40432,1
40433,0
40434,0
40435,1
40436,0
40437,0
40438,1
40439,1
40440,1
40441,1
40442,1
40443,1
40444,1
40445,1
40446,1
40447,0
40448,1
40449,1
40450,0
40451,0
40452,1
40453,0
40454,0
40455,1
40456,0
40457,0
40458,0
40459,1
40460,1
40461,0
40462,1
40463,0
40464,1
40465,1
40466,0
40467,1
40468,1
40469,0
40470,0
40471,0
40472,1
40473,0
40474,0
40475,0
40476,0
40477,1
40478,0
40479,1
40480,0
40481,0
40482,0
40483,1
40484,1
40485,1
40486,1
40487,1
40488,1
40489,1
40490,0
40491,1
40492,1
40493,1
40494,0
40495,1
40496,0
40497,0
40498,1
40499,0
40500,1
40501,0
40502,1
40503,0
40504,1
40505,1
40506,0
40507,1
40508,0
40509,0
40510,0
40511,1
40512,1
40513,0
40514,1
40515,1
40516,1
40517,1
40518,0
40519,0
40520,1
40521,1
40522,0
40523,0
40524,1
40525,1
40526,1
40527,1
40528,0
40529,0
40530,0
40531,0
40532,0
40533,1
40534,1
40535,0
40536,0
40537,0
40538,1
40539,1
40540,0
40541,1
40542,1
40543,0
40544,0
40545,1
40546,1
40547,1
40548,0
40549,1
40550,1
40551,1
40552,1
40553,1
40554,1
40555,1
40556,0
40557,0
40558,0
40559,0
40560,1
40561,1
40562,1
40563,1
40564,0
40565,1
40566,1
40567,1
40568,1
40569,0
40570,1
40571,1
40572,1
40573,0
40574,1
40575,0
40576,1
40577,1
40578,1
40579,1
40580,0
40581,0
40582,0
40583,1
40584,1
40585,0
40586,0
40587,0
40588,1
40589,1
40590,0
40591,0
40592,0
40593,0
40594,1
40595,1
40596,1
40597,1
40598,1
40599,1
40600,1
40601,1
40602,0
40603,0
40604,0
40605,0
40606,1
40607,0
40608,1
40609,1
